[(436.249356, 0.525), (436.249356, 1.475), (456.333328, 1.475), (456.333328, 0.525), (436.249356, 0.525)] call_backward:up_pipe
[(60.423591, 0.525), (60.423591, 1.475), (81.064582, 1.475), (81.064582, 0.525), (60.423591, 0.525)] call_backward
[(263.558835, 0.525), (263.558835, 1.475), (283.202265, 1.475), (283.202265, 0.525), (263.558835, 0.525)] call_backward
[(459.973683, 0.525), (459.973683, 1.475), (479.43993, 1.475), (479.43993, 0.525), (459.973683, 0.525)] call_backward
[(81.06775, 0.525), (81.06775, 1.475), (88.250989, 1.475), (88.250989, 0.525), (81.06775, 0.525)] nb_sync_grad:up_pipe
[(283.203353, 0.525), (283.203353, 1.475), (289.551368, 1.475), (289.551368, 0.525), (283.203353, 0.525)] nb_sync_grad:up_pipe
[(479.640569, 0.525), (479.640569, 1.475), (486.054791, 1.475), (486.054791, 0.525), (479.640569, 0.525)] nb_sync_grad:up_pipe
[(3.289983, -0.475), (3.289983, 0.475), (18.192518, 0.475), (18.192518, -0.475), (3.289983, -0.475)] call_forward:up_pipe
[(203.062228, -0.475), (203.062228, 0.475), (217.963131, 0.475), (217.963131, -0.475), (203.062228, -0.475)] call_forward:up_pipe
[(402.760873, -0.475), (402.760873, 0.475), (417.026645, 0.475), (417.026645, -0.475), (402.760873, -0.475)] call_forward:up_pipe
[(19.813213, -0.475), (19.813213, 0.475), (34.992834, 0.475), (34.992834, -0.475), (19.813213, -0.475)] call_forward
[(223.0751, -0.475), (223.0751, 0.475), (238.624288, 0.475), (238.624288, -0.475), (223.0751, -0.475)] call_forward
[(420.590176, -0.475), (420.590176, 0.475), (436.043011, 0.475), (436.043011, -0.475), (420.590176, -0.475)] call_forward
[(35.202592, -0.475), (35.202592, 0.475), (55.258408, 0.475), (55.258408, -0.475), (35.202592, -0.475)] call_backward
[(238.833055, -0.475), (238.833055, 0.475), (258.548264, 0.475), (258.548264, -0.475), (238.833055, -0.475)] call_backward
[(436.309026, -0.475), (436.309026, 0.475), (455.686669, 0.475), (455.686669, -0.475), (436.309026, -0.475)] call_backward
[(62.128031, -0.475), (62.128031, 0.475), (81.950568, 0.475), (81.950568, -0.475), (62.128031, -0.475)] call_backward:up_pipe
[(263.438795, -0.475), (263.438795, 0.475), (282.507833, 0.475), (282.507833, -0.475), (263.438795, -0.475)] call_backward:up_pipe
[(460.403345, -0.475), (460.403345, 0.475), (479.268353, 0.475), (479.268353, -0.475), (460.403345, -0.475)] call_backward:up_pipe
[(81.951688, -0.475), (81.951688, 0.475), (88.268931, 0.475), (88.268931, -0.475), (81.951688, -0.475)] nb_sync_grad
[(282.508921, -0.475), (282.508921, 0.475), (289.574734, 0.475), (289.574734, -0.475), (282.508921, -0.475)] nb_sync_grad
[(479.482111, -0.475), (479.482111, 0.475), (486.078904, 0.475), (486.078904, -0.475), (479.482111, -0.475)] nb_sync_grad
avg duration 201.3567455
[(0.0, 0.525), (0.0, 1.475), (15.759584, 1.475), (15.759584, 0.525), (0.0, 0.525)] call_forward
[(230.265592, 0.525), (230.265592, 1.475), (245.714713, 1.475), (245.714713, 0.525), (230.265592, 0.525)] call_forward
[(466.151308, 0.525), (466.151308, 1.475), (482.011274, 1.475), (482.011274, 0.525), (466.151308, 0.525)] call_forward
[(23.799438, 0.525), (23.799438, 1.475), (42.479771, 1.475), (42.479771, 0.525), (23.799438, 0.525)] call_forward:up_pipe
[(254.464514, 0.525), (254.464514, 1.475), (272.973073, 1.475), (272.973073, 0.525), (254.464514, 0.525)] call_forward:up_pipe
[(491.040147, 0.525), (491.040147, 1.475), (509.827135, 1.475), (509.827135, 0.525), (491.040147, 0.525)] call_forward:up_pipe
[(42.71033, 0.525), (42.71033, 1.475), (76.662857, 1.475), (76.662857, 0.525), (42.71033, 0.525)] call_backward:up_pipe
[(273.240912, 0.525), (273.240912, 1.475), (306.148325, 1.475), (306.148325, 0.525), (273.240912, 0.525)] call_backward:up_pipe
[(510.094814, 0.525), (510.094814, 1.475), (543.057843, 1.475), (543.057843, 0.525), (510.094814, 0.525)] call_backward:up_pipe
[(86.806443, 0.525), (86.806443, 1.475), (114.654815, 1.475), (114.654815, 0.525), (86.806443, 0.525)] call_backward
[(320.559756, 0.525), (320.559756, 1.475), (348.324513, 1.475), (348.324513, 0.525), (320.559756, 0.525)] call_backward
[(556.5328, 0.525), (556.5328, 1.475), (584.321397, 1.475), (584.321397, 0.525), (556.5328, 0.525)] call_backward
[(114.655871, 0.525), (114.655871, 1.475), (123.092875, 1.475), (123.092875, 0.525), (114.655871, 0.525)] nb_sync_grad:up_pipe
[(348.325697, 0.525), (348.325697, 1.475), (354.769978, 1.475), (354.769978, 0.525), (348.325697, 0.525)] nb_sync_grad:up_pipe
[(584.322453, 0.525), (584.322453, 1.475), (591.303018, 1.475), (591.303018, 0.525), (584.322453, 0.525)] nb_sync_grad:up_pipe
[(1.771423, -0.475), (1.771423, 0.475), (18.491513, 0.475), (18.491513, -0.475), (1.771423, -0.475)] call_forward:up_pipe
[(230.322651, -0.475), (230.322651, 0.475), (246.088892, 0.475), (246.088892, -0.475), (230.322651, -0.475)] call_forward:up_pipe
[(466.380443, -0.475), (466.380443, 0.475), (482.711832, 0.475), (482.711832, -0.475), (466.380443, -0.475)] call_forward:up_pipe
[(21.895998, -0.475), (21.895998, 0.475), (40.664775, 0.475), (40.664775, -0.475), (21.895998, -0.475)] call_forward
[(254.1879, -0.475), (254.1879, 0.475), (273.100228, 0.475), (273.100228, -0.475), (254.1879, -0.475)] call_forward
[(491.124501, -0.475), (491.124501, 0.475), (510.411131, 0.475), (510.411131, -0.475), (491.124501, -0.475)] call_forward
[(40.906085, -0.475), (40.906085, 0.475), (73.940413, 0.475), (73.940413, -0.475), (40.906085, -0.475)] call_backward
[(273.330691, -0.475), (273.330691, 0.475), (306.479098, 0.475), (306.479098, -0.475), (273.330691, -0.475)] call_backward
[(510.654712, -0.475), (510.654712, 0.475), (544.674089, 0.475), (544.674089, -0.475), (510.654712, -0.475)] call_backward
[(88.811654, -0.475), (88.811654, 0.475), (116.6762, 0.475), (116.6762, -0.475), (88.811654, -0.475)] call_backward:up_pipe
